4.178512633736698734e-02,1.921977272093659079e-03,2.466000162758273315e-03,5.897051652154732936e-04,7.891042278241217046e-09,3.382438039570210804e-04,3.150077518455207844e-03,2.557334944697531223e-03,2.851572349204516566e-04,5.092913407993062691e-01,1.346094157386701351e-01,7.867747597252706671e-01,3.168521811772716940e-02,2.700884425667553039e-04,1.991575492913897349e-01,1.178048384529135351e-01,1.303577394709946324e-01,5.393606974628353812e-02,3.159935992613434330e-02,2.274172897020445379e-07,4.667323341220840703e-07,2.157966488620483304e-06,5.454923528244388353e-06,8.342720710729472958e-06,4.039081261593365407e-05,3.651853807499217892e-06,8.586752806468660459e-01,4.856204961263444907e-05,4.611232389004573962e-05,1.348012399690079206e-04,6.286306112620633491e-05,1.195130489764131273e-04,4.121319739208426563e-05,1.214203012015462878e-06,1.798660006497193791e-07,1.997259246059238622e-06,4.116162600134796335e-06,8.053402564462200930e-01,1.260759160153862838e-06,1.570280974960429525e-06,2.216845319651532093e-05,1.413803513217100744e-06,1.928147009541536082e-05,0.000000000000000000e+00,6.996111387731823728e-01,1.461499156898573941e-04,2.244445133808523095e-04,3.415459986230364332e-04,2.573014264655068247e-04,2.424511717002338920e-04,2.067252096928904898e-04
1.810636050991866561e-03,7.437614707841737859e-03,1.777219480050804576e-04,2.071809743997976919e-02,7.437576128567421029e-03,2.865088067791244850e-02,2.309678880644392058e-04,2.572825614141603309e-02,5.430082171466231108e-03,4.804255415856395254e-07,4.085783439440985499e-08,6.808086091872197164e-06,8.958018170047204933e-04,8.826015196851541011e-01,2.059412927000433332e-04,3.464123117268153842e-05,3.014380152868173946e-04,1.165479747791189078e-03,3.750588497926767537e-12,2.079637851062899820e-02,1.233967905262859776e-03,6.952868393565988028e-03,3.939534261850320684e-02,1.944210536003306844e-01,1.769921113719687134e-01,8.577137486963576363e-02,1.035002481337509274e-03,6.932151026859671716e-02,4.410529706472429007e-03,2.751171679458584013e-02,8.741605680771445674e-02,5.796811700787813217e-04,1.151508137129757525e-01,6.364044700323684411e-02,1.300845138275188821e-02,1.079363535343695266e-02,5.334244910513344547e-03,1.593537005309887417e-03,5.694644402916932552e-02,1.223420721247836865e-02,1.081290281385672292e-01,6.336119278802304633e-02,5.451566419442714639e-02,0.000000000000000000e+00,2.566542348865864798e-03,1.436920207154996146e-02,1.463955454095460240e-01,1.234128638872063477e-01,9.496287832046594601e-02,1.062694565751111653e-01,8.634526901047265279e-02
2.176240141178524545e-01,7.297656653304886165e-02,1.272257197113287330e-01,4.408919932659729687e-03,1.246843027716697666e-01,2.528873642848043085e-03,1.071299133692242382e-02,1.911986815995482189e-02,2.131972875841321551e-03,6.578996888143594512e-01,3.871229639001350642e-01,6.935762119991368824e-01,1.708155350602405878e-02,2.019311324123275724e-03,1.053993334210516844e-02,3.490376549318630756e-02,5.415058634333234922e-02,6.134008699262125022e-04,9.648377798777413306e-02,1.700281226521801018e-06,3.489515799604280540e-06,1.613399716825291718e-05,4.078363645674273566e-05,6.237419952173613787e-05,3.019811752431327706e-04,2.730301851292005435e-05,6.373179379922440102e-01,3.630732798986460882e-04,3.447579501288545599e-04,1.007839016688016811e-03,4.699945321422900851e-04,8.935371350402083112e-04,3.081297200512165451e-04,9.077966715815421480e-06,1.344764879552259548e-06,1.493247239478053852e-05,3.077441474871887622e-05,6.860803248812765709e-01,9.426042909857605350e-06,1.174017712368120843e-05,1.657420367661831967e-04,1.057027622949450408e-05,1.441575601658453317e-04,0.000000000000000000e+00,6.208180095191512260e-01,1.092687184122097515e-03,1.678055318473221013e-03,2.553562441154902645e-03,1.923709431018885089e-03,1.812681771602399393e-03,1.545577267014809587e-03
4.230081213702645004e-01,2.971792802225361463e-01,3.870203163450245398e-01,1.100395496785309089e-02,3.557601843270448150e-01,6.311661837892153758e-03,2.201955422337162349e-02,4.772011545614716216e-02,5.321061365768449576e-03,2.917592105853710205e-01,1.687640139228415992e-01,2.832539458056191339e-01,1.553897541335039767e-01,5.039876254528305108e-03,2.671783672268909435e-02,6.365702629893019160e-02,1.915120654475323814e-01,4.174194935778899329e-02,9.116939441601575045e-02,4.243628447578739365e-06,8.709270139839667130e-06,4.026786174450270011e-05,1.017893964621298196e-04,1.556759689847698124e-04,7.536964390982160006e-04,6.814394246016316245e-05,3.504369150637942631e-01,9.061725055245552782e-04,8.604603884785597167e-04,2.515404072622832391e-03,1.173030752615867017e-03,2.230124961728524938e-03,7.690422179327994654e-04,2.265714471259179383e-05,3.356316831096647431e-06,3.726904917770830429e-05,7.680798908331431358e-05,4.746169962429364064e-01,2.352588690413147843e-05,2.930159366846873053e-05,4.136654638123781706e-04,2.638170921760352289e-05,3.597940821264993720e-04,0.000000000000000000e+00,4.219779982810872299e-01,2.727171450531698776e-03,4.188156156173681796e-03,6.373281107220817900e-03,4.801269307105792555e-03,4.524162128235313836e-03,3.857512249107337629e-03
6.507955904873251318e-02,3.035169147405353818e-01,3.117913441648947348e-01,5.701955497564242066e-04,7.913670823739529792e-02,3.270534550575058923e-04,1.516541353213705090e-01,2.472728900331600064e-03,2.757231849462902866e-04,1.883947722297529270e-01,1.175643371465576181e-02,4.279766032550471055e-01,2.626891176971733396e-02,2.611529236579367120e-04,1.125537672556099489e-01,3.115873557556547713e-01,5.166810743244077964e-01,6.661475144437678216e-04,1.413613546607013771e-01,2.198934894497514360e-07,4.512911121383822841e-07,2.086573021427230636e-06,5.274454597883775977e-06,8.066712829928383732e-06,3.905453600060606429e-05,3.531037054145967176e-06,5.934295370009782244e-01,4.695543842838346228e-05,4.458675864136893278e-05,1.303415192300223856e-04,6.078331989025671659e-05,1.155591178165657305e-04,3.984971326410704937e-05,1.174032711243242742e-06,1.739153719053501880e-07,1.931182565437981254e-06,3.979984804462583695e-06,4.450188237201121444e-01,1.219048610794695669e-06,1.518330305725666320e-06,2.143503924205571149e-05,1.367029693850194528e-06,1.864356815859023755e-05,0.000000000000000000e+00,4.271413457264461866e-01,1.413147390241758627e-04,2.170190635014132108e-04,3.302464009804115491e-04,2.487889490725491239e-04,2.344299953455394436e-04,1.998859795407753842e-04
2.129495392667086207e-01,5.721889210331623232e-01,5.959364568707531395e-01,7.777773991165646064e-03,2.229119392779796982e-01,4.461185040033664208e-03,8.220203688946611797e-02,3.372935221332123978e-02,3.761012546577581581e-03,2.750269621320159952e-01,1.772168573538602521e-01,3.373190645390425901e-01,5.196944999249899499e-01,3.562266345662029078e-03,7.005161791528775883e-02,7.667904380727554210e-03,1.755717537686300178e-01,2.968472327675437117e-01,7.322015564748217235e-03,2.999465470748694682e-06,6.155853506632118151e-06,2.846197832244966387e-05,7.194639769905059046e-05,1.100343018629679822e-04,5.327248774079615433e-04,4.816524466616866978e-05,1.930220260432880530e-01,6.404974362007399879e-04,6.081873698582166950e-04,1.777928429412235171e-03,8.291171769774331258e-04,1.576288523085945126e-03,5.435715229860729227e-04,1.601443766123067128e-05,2.372299217079404415e-06,2.634236892250832237e-05,5.428913345712213848e-05,8.140211559287033327e-02,1.662847874392556284e-05,2.071084203816803631e-05,2.923854645791155614e-04,1.864702031175295387e-05,2.543082975452029592e-04,0.000000000000000000e+00,9.740160905871239616e-02,1.927609049597312852e-03,2.960256754738730366e-03,4.504738539819809831e-03,3.393615082075812726e-03,3.197751229953509772e-03,2.726552274101462590e-03
5.879689400349992316e-03,1.238546234936534762e-01,1.271924157889214868e-01,2.086560649876105945e-03,9.170837457166283735e-02,1.196811988484529354e-03,1.215207283192320242e-01,9.048648000580458706e-03,1.008975163368433427e-03,2.093168006095691078e-02,1.569910570331815303e-01,3.998233469243361524e-03,5.405309338060533264e-01,9.556570799921620387e-04,8.364628123326421916e-01,6.652750048693597540e-01,4.797732719745725349e-01,8.200103247640392334e-01,7.268300552572642959e-01,8.046732431457993873e-07,1.651444450292592568e-06,7.635557944047421261e-06,1.930121941183810793e-05,2.951914579475318243e-05,1.429152824024057099e-04,1.292139683233725126e-05,1.491175828601052841e-02,1.718276653758494632e-04,1.631597723383596498e-04,4.769687963832986940e-04,2.224291008690267620e-04,4.228744122493506541e-04,1.458251360278965279e-04,4.296228649967478174e-06,6.364219636250863906e-07,7.066925637162588590e-06,1.456426603757956449e-05,1.709544780775178185e-02,4.460958810809630112e-06,5.556143450777344909e-06,7.843889597196871972e-05,5.002477426592463149e-06,6.822385006269398287e-05,0.000000000000000000e+00,1.369777429499331256e-03,5.171239477777696530e-04,7.941546340872881419e-04,1.208496182306743145e-03,9.104126320883551646e-04,8.578678028048419228e-04,7.314582156067130818e-04
2.422963606668012196e-05,9.952894590631460622e-05,2.378246096925798836e-06,1.968847333677314904e-02,9.952842964476347847e-05,9.579920963374892679e-04,3.090774574948631588e-06,2.777570430379931019e-05,3.698141889749220063e-02,6.428976172976024165e-09,5.467528702452202401e-10,9.110469673147530273e-08,1.198747368473365318e-05,7.508149024705840224e-02,2.755872761116311100e-06,4.635633007285005426e-07,4.033794313915791104e-06,1.559625973237265141e-05,5.018976303442457442e-14,6.308059393299924045e-01,1.989013698941197519e-02,7.231167949769872205e-01,1.768034266092443907e-01,3.086862468948953775e-01,8.420255271738069647e-02,6.844272504581962180e-02,1.385023425175984850e-05,1.089883767673800741e-02,5.226158474785735746e-04,7.592343017449683373e-02,1.806574231951715891e-04,2.901971571313420248e-02,3.171435875888673557e-04,1.288747200304227007e-03,6.365326126831649667e-02,1.920680096678753154e-02,3.057195132759553402e-02,2.132445207654784560e-05,9.864081009547286810e-03,4.826285873683984137e-04,2.338563199136966739e-02,4.702214154108307412e-03,9.632155960569219319e-04,0.000000000000000000e+00,3.434505075090967728e-05,9.338585289241122748e-04,1.539684981369462101e-02,1.094409234255501462e-02,1.093574320891154035e-02,1.021414142906850418e-02,1.310201551544679099e-02
3.017533562112591911e-02,2.843319322279274849e-03,4.380059993573789598e-03,5.901649726322641051e-03,5.092505842994581033e-02,3.385075408528750301e-03,7.168278167891518893e-02,2.559328960765477196e-02,2.853795789311574550e-03,3.416238325447631952e-01,5.293164140466176393e-02,6.019815840561718590e-01,3.931771502723276079e-02,2.702990370746674413e-03,1.974189600075345330e-01,1.295730245755521426e-01,1.159531526303450022e-01,5.593128349929880894e-02,3.830361550522091985e-02,2.275946124773562279e-06,4.670962566405596422e-06,2.159649107419131536e-05,5.459176864393142152e-05,8.349225732366200503e-05,4.042230631194744322e-04,3.654701246464943072e-05,9.736546941321233550e-01,4.859991462027484009e-04,4.614827878713798287e-04,1.349063477645410592e-03,6.291207697930204998e-04,1.196062361987134401e-03,4.124533232144950612e-04,1.215149755546548120e-05,1.800062465319072475e-06,1.998816557523952616e-05,4.119372071924921094e-05,9.543363544616652039e-01,1.261742204642575458e-05,1.571505361113575489e-05,2.218573847702463180e-04,1.414905890098987930e-05,1.929650432519568865e-04,0.000000000000000000e+00,9.023768105092346836e-01,1.462638723230386215e-03,2.246195182103808904e-03,3.418123103201448597e-03,2.575020506268984547e-03,2.426402167578887645e-03,2.068863983516664590e-03
5.393325804526978690e-06,2.215435802571040199e-05,5.293788156275407527e-07,4.485143391793742010e-03,2.215424310996263346e-05,9.260752428448839474e-03,6.879820326302710316e-07,1.864706572282252839e-01,1.125730188451834653e-02,1.431039368275212554e-09,1.217028747636792190e-10,2.027918663091973244e-08,2.668317055074153570e-06,7.962842661448549936e-03,6.134355314135832726e-07,1.031855329964641089e-07,8.978907856281824414e-07,3.471604354156362973e-06,1.117184522919878273e-14,1.808185060024221913e-01,9.049953591706592082e-01,1.730745857479019587e-02,3.659692011387872257e-01,2.676839165223784400e-01,2.581602985351012791e-02,4.716300054783119644e-01,3.082952859184030775e-06,1.160371789240626124e-02,3.465944347293015149e-01,2.367515300415670709e-02,1.039784908461157016e-02,1.393388743929587226e-01,3.213423522228796986e-02,3.156829627736482471e-03,5.713514434393142383e-02,2.460802284987023691e-02,6.762299694686786655e-02,4.746654771674508594e-06,3.565568232654890007e-03,1.034425550513865151e-02,1.058024196799014771e-01,6.194319866228596228e-04,1.510559801003520533e-03,0.000000000000000000e+00,7.644937297568334060e-06,7.313878686007338557e-05,1.703229237013784425e-01,1.531910464624011703e-01,1.342583056122069463e-01,1.416441231748522545e-01,1.640292646679822330e-01
2.827300437584112538e-05,1.161380350653223956e-04,2.775120605202854235e-06,8.261352214911225553e-03,1.161374326516066013e-04,1.694288743119046203e-02,3.606553678386923604e-06,4.172595818393706399e-03,4.196089329028217067e-03,7.501824252353644166e-09,6.379933338827097287e-10,1.063079726934427450e-07,1.398790699996657050e-05,2.692155495946575439e-01,3.215764463810988447e-06,5.409213408698157969e-07,4.706941696306336498e-06,1.819891633727477390e-05,5.856527873541166745e-14,1.354069872985327709e-02,1.210632205896304547e-01,3.043013651727779489e-01,2.490972232362462235e-01,1.557627251592518525e-01,8.783528600526043784e-01,3.669454473268107114e-02,1.616151941072412770e-05,2.810378583941991470e-01,6.634320486701853273e-04,8.949027522934696610e-02,3.265175216420866666e-02,1.044879444735494906e-02,1.223644609108359314e-03,1.591138036494128653e-04,2.690986610623829524e-03,1.835984492858756464e-02,1.273178073589629209e-03,2.488301207717073739e-05,4.398531112975508084e-03,5.058753887857030118e-03,3.796930687496721021e-03,4.267986208695282932e-03,2.714434543210012939e-03,0.000000000000000000e+00,4.007644883714527349e-05,3.354453111738144640e-03,1.649050587839471227e-01,2.196180024495887062e-01,1.771196208988876919e-01,1.875304637888229875e-01,1.707654528423232232e-01
6.931215690316824829e-02,1.154066194119432731e-01,2.016667798017573732e-01,2.253914042879646973e-03,1.309452534288164417e-02,1.292802750637592679e-03,7.590090245770608757e-02,9.774398265774874445e-03,1.089900401298150292e-03,3.243336361186580641e-01,6.482070571700607187e-02,5.766552697983599041e-01,1.839255512682399368e-02,1.032305920702370969e-03,9.257669841061959282e-02,1.958371796046758928e-01,3.483960419696152111e-01,1.320579507169344609e-03,6.857478748183022665e-02,8.692123676172631332e-07,1.783899182499736498e-06,8.247970782124930321e-06,2.084928107871020979e-05,3.188674014558665781e-05,1.543778571535981564e-04,1.395776239514277044e-05,7.594989446775222142e-01,1.856091688342957375e-04,1.762460641286943993e-04,5.152242606739232010e-04,2.402691117670411377e-04,4.567912158220183627e-04,1.575210966993104633e-04,4.640809307967401078e-06,6.874664300301056367e-07,7.633731104117563547e-06,1.573239855179132599e-05,6.143514965155492114e-01,4.818751714208970119e-06,6.001776056068340564e-06,8.473011754999474579e-05,5.403703037174916895e-06,7.369576998624589729e-05,0.000000000000000000e+00,6.114823732527699951e-01,5.586000713062815428e-04,8.578501095060750599e-04,1.305424079683158200e-03,9.834326245924394135e-04,9.266734172289443558e-04,7.901251008608584309e-04
